PUNB0002100,2,AMROHA  DISTT. MORADABAD (UTTA,"AMROHA, DISTT. JP NAGAR",AMROHA,AMROHA,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0002200,2,ARRAH CHOWK  DISTT. BHOJPUR (B,CHOWK ARA,"ARRAH , BIHAR","ARRAH , BIHAR",BIHAR,PUNJAB NATIONAL BANK
PUNB0002300,2,ANANT NAG  DISTT. ANANTNAG (JA,KASHMIR),ANANTNAG (J&K),ANANTNAG (J&K),JAMMU AND KASHMIR,PUNJAB NATIONAL BANK
PUNB0002400,2,AMRELI  DISTT. AMRELI (GUJRAT),TOWER ROAD,AMRELY,AMRELI,GUJARAT,PUNJAB NATIONAL BANK
PUNB0002500,2,AMALNER  DISTT. JALGAON (MAHAR,MAHARANA PRATAP ROAD NEW PLOT,AMALNER,AMALNER DISTT.JALGAON,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0002600,2,AMRITSAR PUTLIGHAR  DISTT. AMR,(PUNJAB),AMRITSAR,AMRITSAR,PUNJAB,PUNJAB NATIONAL BANK
PUNB0002700,2,ASHOK NAGAR,"BILALA MILL ROAD, ASHOK NAGAR",ASHOK-ASHOK NAGAR (M.P.),ASHOK-ASHOK NAGAR (M.P.),MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0002800,2,AMBASAMUDRAM,"115-A, WEST CAR STREET",AMBASAMUDRAM,AMBASAMUDRAM,TAMIL NADU,PUNJAB NATIONAL BANK
PUNB0002900,2,AMBUR  DISTT. NORTH ARCOT (TAM,"73, BROAD BAZAR",AMBUR,AMBUR,TAMIL NADU,PUNJAB NATIONAL BANK
PUNB0003000,2,RAJA MANDI  AGRA A9456240951,"GANDHI ASHRAM, RAJA MANDI, AGRA",AGRA,AGRA,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0003100,2,ANOOPSHAHR DISTT. BULANDSHAHR,SUBZI MANDI ANOOPSHAHR,ANOOPSHAHR(UP),ANOOPSHAHR(UP),UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0003200,2,ASANSOL  BASTIN BAZAR,"BASTIN BAZAR, ASANSOL",ASANSOL,ASANSOL,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0003300,2,AHMEDABAD  SHAHI BAGH,"OPP. HATISING WADI,",AHMEDABAD,"SHAHIBAGH, AHMEDABAD (GUJRAT)",GUJARAT,PUNJAB NATIONAL BANK
PUNB0003500,2,BAHADURGARH   RLY. ROAD,"RAILWAY ROAD, BAHADURGARH, DISTT. JHAJJAR",BAHADURGARH,BAHADURGARH,HARYANA,PUNJAB NATIONAL BANK
PUNB0003600,2,BALLABHGARH  DISTT. FARIDABAD,BALLABHGARH,FARIDABAD,FARIDABAD,HARYANA,PUNJAB NATIONAL BANK
PUNB0003700,2,BALRAMPUR  DISTT. GONDA (UTTAR,BALRAMPUR,BALRAMPUR,UP,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0003800,2,BALAGHAT  DISTT. BALAGHAT (MAD,BALAGHAT,"BALAGHAT, MP","BALAGHAT, MP",MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0003900,2,BANGA RAILWAY ROAD,"RAILWAY ROAD, BANGA, DISTT NAWANSHAHR",BANGA,BANGA,PUNJAB,PUNJAB NATIONAL BANK
PUNB0004000,2,BANGALORE COMMERCIAL STREET,"DAVIDOSS BUILDING, 143,COMMERCIAL STREET",BANGALORE,BANGALORE CANTONMENT,KARNATAKA,PUNJAB NATIONAL BANK
PUNB0004100,2,BANGALORE CITY,VOKKALIGARA SANGHA BUILDING,BANGALORE,"HUDSON CIRCLE, BANGALORE (KARNATAKA)",KARNATAKA,PUNJAB NATIONAL BANK
PUNB0004200,2,BARAUT 9568005244,"BARAUT, DISTT. BAGHPAT",BARAUT-UP,BARAUT-UP,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0004300,2,BAREILLY CIVIL LINES  DISTT. B,47,BAREILLY,BAREILLY,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0004400,2,BARNALA DIST:SANGRUR(PUNJAB),BARNALA MAIN,BARNALA,BARNALA,PUNJAB,PUNJAB NATIONAL BANK
PUNB0004600,2,BATALA GT ROAD  DISTT. GURDASP,BATALA G T ROAD,BATALA,BATALA,PUNJAB,PUNJAB NATIONAL BANK
PUNB0004700,2,BEAWAR  DISTT. AJMER (RAJASTHA,"AGARSEN MARKET  ,INSIDE AJMERI GATE",BEAWAR,BEAWAR,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0004800,2,BHAGALPUR  DISTT. BHAGALPUR (B,"SUBZI MANDI, GIRDHARI SAH LANE SUJAGANJ",BHAGALPUR,BHAGALPUR,BIHAR,PUNJAB NATIONAL BANK
PUNB0004900,2,BHARATPUR L M CHOWK  DISTT. BH,"MANDI ATAL BAND,BHARATPUR",BHARATPUR,RAJASTHAN,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0005000,2,BHATINDA  DISTT. BHATINDA (PUN,BANK STREET,BHATINDA,BHATINDA,PUNJAB,PUNJAB NATIONAL BANK
PUNB0005100,2,BHAVNAGAR MAIN,RAMVADI OPP BHIDBHANJAN,BHAVNAGAR,MAHADEV TEMPLE BHAVNAGAR,GUJARAT,PUNJAB NATIONAL BANK
PUNB0005200,2,BHOPALGANJ BHILWARA(RAJASTHAN),BHOPALGANJ,BHILWARA,BHILWARA,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0005300,2,BHIWANI  DISTT. BHIWANI (HARYA,LOHARU ROAD,BHIWANI,BHIWANI,HARYANA,PUNJAB NATIONAL BANK
PUNB0005400,2,BHOPAL MARWARI ROAD (MANORMAGA,MARWARI ROAD DISTT. BHOPAL (MADHYA PRADESH),BHOPAL,BHOPAL,MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0005500,2,BIJAPUR SRI SIDDESWAR ROAD. BI,"SRI SIDDESWAR ROAD, BIJAPUR",BIJAPUR-KARNATKA,BIJAPUR-KARNATKA,KARNATAKA,PUNJAB NATIONAL BANK
PUNB0005600,2,BIJNORE  DISTT. BIJNOR (UTTAR,"CIVIL LINES, BIJNORE",BIJNOR,BIJNOR,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0005700,2,RANI BAZAR BIKANER (RAJASTHAN),STATION ROAD,BIKANER,BIKANER,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0005800,2,BILASPUR  SADAR BAZAAR,"SADAR BAZAAR BRANCH,  NEAR GOL BAZAAR,",BILASPUR,BILASPUR,CHANDIGARH,PUNJAB NATIONAL BANK
PUNB0005900,2,MUMBAI  N C KELKAR RD DADAR(W),"N.C.KELKAR ROAD,DADAR WEST",MUMBAI,MUMBAI,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006000,2,MUMBAI DADAR KODADAD CIRCLE,BEHIND SWAMI NARAYAN MANDIR,MUMBAI,MUMBAI,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006100,2,MUMBAI ILACO HOUSE,"ILACO HOUSE,",MUMBAI,"SIR P.M. ROAD, FORT,",MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006400,2,MUMBAI LAL BAUG ,"11  MEHTA MANSION,  BA ROAD",MUMBAI,MUMBAI,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006600,2,MUMBAI KURLA,"IST FLOOR, GOL BUILDING, OPP. HOMI BHABHA HOS",MUMBAI,"BELGRAMI ROAD, KURLA (W)",MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006700,2,MUMBAI  OPERA HOUSE,"LADHABHAI MANSION,SHOP NO:1 GR FLOOR",MUMBAI,NEAR CHARNI RD (EAST) STATION,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006800,2,MUMBAI ZAVERI BAZAR ,SHEIKH MEMON STREET,MUMBAI,NEXT TON COOTON EXCH BLDG,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0006900,2,CIVIL LINES  BULANDSHAHAR,"CIVIL LINES, BULANDSHAHAR",BULANDSHAHAR,BULANDSHAHAR,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0007000,2,BAVLA,"MAIN BAZAR, BAVLA",BAVLA,BAVLA,GUJARAT,PUNJAB NATIONAL BANK
PUNB0007100,2,BHAWANI MANDI  DISTT. JHALAWAR,DISTT JHALAWAR(RAJASTHAN),BHAWANI MANDI DISTT JHALAWAR -RAJASTHAN,BHAWANI MANDI DISTT JHALAWAR -RAJASTHAN,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0007200,2,BAHRAICH,HEERA SINGH MARKET,BAHRAICH,BAHRAICH,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0007300,2,BARAN,"HOSPITAL ROAD, BARAN",BARAN,BARAN,RAJASTHAN,PUNJAB NATIONAL BANK
PUNB0007400,2,BURHANPUR  GUJRATI SAMAJ BUILD,"GUJRATI SAMAJ MARKET , BURHA PUR(M.P>)",BURHANPUR,BURHANPUR,MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0007500,2,BAREILLY SHYAMGANJ  DISTT. BAR,SAHU GOPINATH GIRLS DEGREECOLLEGE,BAREILLY,BAREILLY,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0007600,2,BHILAI   CIVIC CENTRE,"CIVIC CENTRE, BHILAI  (DIST  DURG)",BHILAI,BHILAI,CHANDIGARH,PUNJAB NATIONAL BANK
PUNB0007700,2,MUMBAI  CHEMBUR STN RD,"JAI SAI,359 M D S MARG,DIAMOND GARDEN",MUMBAI,"CHEMBUR, MUMBAI",MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0007800,2,BUDHLADA  DISTT.MANSA (PUN,PO BHDHLADA,BUDHLADA (DISTT-BHATINDA),DISTT MANSA,PUNJAB,PUNJAB NATIONAL BANK
PUNB0007900,2,BHUSAWAL,BALAJI GALI DIST JALGAON,BHUSAWAL,BHUSAWAL,MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0008000,2,BAGAHA  DISTT. WEST CHAMPARAN,"BANK ROAD, BAGHA",BAGHA (DISTT. WEST CHAMPARAN),DISTT. WEST CHAMPARAN,BIHAR,PUNJAB NATIONAL BANK
PUNB0008100,2,BETUL CIVIL LINES  DISTT. BETU,(MADHYA PRADESH),BETUL,BETUL,MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0008200,2,BOMBAY BANDRA LINKING ROAD ,"PLOT NO. 237, BABA HOUSE, 27TH ROAD",MUMBAI,"BANDRA WEST, MUMBAI",MAHARASHTRA,PUNJAB NATIONAL BANK
PUNB0008300,2,CHHINDWARA  DISTT. CHHINDWARA,"STATION ROAD,CHHINDWARA","CHHINDWARA, MP","CHHINDWARA, MP",MADHYA PRADESH,PUNJAB NATIONAL BANK
PUNB0008400,2,CALCUTTA TOLLYGUNGE  DISTT. CA,"1/1A & 1/1B, T.C. ROAD, KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0008500,2,BALLYGUNJE,18/1 GARIAHAT ROAD,KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0008600,2,CALCUTTA NEW ALIPUR  DISTT. CA,"P-40,BLOCK-B(UNIT HOUSE)",KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0008700,2,CHANDIGARH SECTOR-17  DISTT. C,"PNB HOUSE, SECTOR 17-B",CHANDIGARH,CHANDIGARH,CHANDIGARH,PUNJAB NATIONAL BANK
PUNB0008800,2,CALCUTTA BHOWANIPUR  DISTT. CA,(WEST BENGAL),KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0008900,2,CALCUTTA BARA BAZAR  DISTT. CA,"P-35,COTTON STREET,KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0009000,2,CALCUTTA BRBB ROAD   DISTT. CA,"135 BRBB ROAD, KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0009100,2,CALCUTTA 31 CHITTARANJAN AVE ,DISTT. CALCUTTA (WEST BENGAL),KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0009200,2,MCB KOLKATA  LYONS RANGE,MARTIN BURN BUILDING(GROUND FLOOR),KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0009300,2,CALCUTTA LINDAY STREET NEW MKT,DISTT. CALCUTTA (WEST BENGAL),KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0009400,2,CHANDAUSI BANK ROAD,"BANK ROAD, CHANDAUSI",CHANDAUSI,CHANDAUSI,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0009500,2,CHANDIGARH SECTOR-22  DIST. CH,"SCF 1-2,SECTOR 22D",CHANDIGARH,CHANDIGARH,CHANDIGARH,PUNJAB NATIONAL BANK
PUNB0009600,2,CHANDPUR SIAU  DISTT. BIJNOR (,"CHANDPUR SIAU, DISTT. BIJNOR",CHANDPUR (DISTT-BIJNOR),UP,UTTAR PRADESH,PUNJAB NATIONAL BANK
PUNB0009700,2,CHAPRA  DISTT. SARAN (BIHAR),HATHUWA MARKET,CHAPRA,CHAPRA,BIHAR,PUNJAB NATIONAL BANK
PUNB0009800,2,COIMBATORE OPPANAKARA STREET,"774 OPPANAKARA STREET, PB NO 35",COIMBATORE,COIMBATORE,TAMIL NADU,PUNJAB NATIONAL BANK
PUNB0009900,2,CUTTACK  DISTT. CUTTACK (ORISS,"BUXI BAZAR,CUTTACK",CUTTACK,ORISSA,ODISHA,PUNJAB NATIONAL BANK
PUNB0010000,2,BARBOURNE ROAD,18A BRABOURNE ROAD,KOLKATA,KOLKATA,WEST BENGAL,PUNJAB NATIONAL BANK
PUNB0010100,2,COCHIN,STAR JUNCTION KOTTUKULAM ROAD,ERNAKULAM,MATTANCHERY DISTT ERNAKULAM,KERALA,PUNJAB NATIONAL BANK
PUNB0010200,2,CAMBAY  DISTT. KAIRA (GUJRAT),OPP. SARDAR TOWER,CAMBAY,CAMBAY,GUJARAT,PUNJAB NATIONAL BANK
PUNB0010300,2,CHIDAMBARAM,"157 A, LALKHAN STREET",PONDICHERRY,CHIDAMBARAM,TAMIL NADU,PUNJAB NATIONAL BANK
SBHY0020222,24,KUKNOOR,KUKANOOR,KOPPAL,KOPPAL,KARNATAKA,STATE BANK OF HYDERABAD
SBHY0020042,24,BHOOM,BHOOM,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020043,24,KALLAM,MAIN ROAD KALLAM,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020044,24,NALDURG,NALDURG,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020045,24,NILANGA,NILANGA,LATUR,LATUR,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020046,24,OMERGA,OMARGA,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020054,24,DHARMABAD,DHARMABAD,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020047,24,PARANDA,PARANDA,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020001,24,NARIMAN POINT BR,"NO.11,MITTAL TOWERS,NARIMAN POINT,MUMBAI",GREATER BOMBAY,GREATER BOMBAY,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020002,24,KALINA,"GOLDEN ARROW APARTMENTS, KURLA KALINA ROAD, KALINA, MUMBAI 400 029",GREATER BOMBAY,GREATER BOMBAY,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020003,24,MANDVI,"VESHMANI MARKET,1ST FLOOR,267 271,NARSHI NATHA ST BHAT BZR,MUMBAI",GREATER BOMBAY,GREATER BOMBAY,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020004,24,SHAHGUNJ,"SHAHGUNJ,AURANGABAD",AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020005,24,CANTONMENT,GAULIPURA GHAS MANDI CONTONMENT AURANGABAD 431002,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020006,24,JALNA,"JALNA, MAHARASTRA",JALNA,JALNA,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020007,24,VAIJAPUR,1 10 5 GANGAPUR YEOLA RD  VAIJAPUR,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020008,24,AMBAD,COURT ROAD AMBAD,JALNA,JALNA,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020009,24,BHOKARDAN,JALNA ROAD BHOKARDAN,JALNA,JALNA,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020010,24,GANGAPUR,GANGAPUR,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020011,24,KANNAD,DHULIA ROAD KANNAD KANNAD P O,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020012,24,KHULTABAD,KHULTABAD 431 101,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020013,24,LASUR,LASUR 423 702,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020014,24,PAITHAN,LAL BAHADUR SHASTRI ROAD MONDHA PAITHAN 431 107,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020015,24,SILLOD,SILLOD,AURANGABAD,AURANGABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020016,24,PARBHANI MAIN,"PARBHANI, MAHARASTRA",PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020017,24,BASMATHNAGAR,BASMATNAGAR,HINGOLI,HINGOLI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020018,24,HINGOLI,"HINGOLI, MAHARASTRA",HINGOLI,HINGOLI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020019,24,JINTUR,JINTUR,PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020020,24,MANWATH,158 MAIN ROAD  MANWATH,PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020021,24,PARTUR,1271 KRISHNA GANJ  PARTUR,JALNA,JALNA,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020022,24,SAILU,1 1 39 NEAR MONDA  SAILU,PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020023,24,GANGAKHED,VAKIL COLONY GANGAKHED,PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020024,24,KALMNURI,2 1 110 NARAYAN BHUVAN OPP POLICE STATION KALAMNURI,HINGOLI,HINGOLI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020026,24,SONPETH,SONEPATH,PARBHANI,PARBHANI,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020027,24,BHIR ADB,AGRICULTURAL DEV BR  NO 1322 SUBHASH ROAD BHIR 431122,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020028,24,BEED MAIN,"BEED, MAHARASTRA",BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020029,24,AMBAJOGAI,AMBAJOGAI,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020030,24,PARLI VAIJNATH,"C-2-59 MONDA,PARLI-VAIJNATH",BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020031,24,ASHTI,ASHTI,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020032,24,KILLE DHARUR,3 24 MAIN RD KILLE DHARUR TEH KAIJ,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020033,24,GEORAI,439 GEORAI,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020034,24,KAIJ,KAIJ,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020035,24,MANJLEGAON,MANJLEGAON,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020036,24,PATODA,607 MAIN ROAD PATODA 414204,BEED,BEED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020037,24,MAIN BR,"CHAMAN NGR,LATUR MAHARASTRA",LATUR,LATUR,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020038,24,MURUM,H NO 1818  MURUM,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020039,24,OSMANABAD,"OSMANABAD, MAHARASTRA",OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020040,24,UDGIR,"GUNJ AREA,UDGIR",LATUR,LATUR,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020041,24,AHMEDPUR,"11-39 RANI LAXMIBAI ROAD, AHMEDPUR",LATUR,LATUR,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020048,24,TULJAPUR,TULJAPUR,OSMANABAD,OSMANABAD,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020049,24,I E NANDED,"CO OP INDUSTRIAL ESTATE,SHIVAJINGR,NANDED MAHARASTRA",NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020050,24,NANDED VAZIRABAD,"2-9-399 VAZIRABAD, NANDED",NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020051,24,DEGLOOR,"3-1-4 BY 5 HANUMAN BASTI, DEGLUR",NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020052,24,BHOKAR,BHOKAR,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020053,24,BILOLI,BILOLI,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020055,24,HADGAON,ANASUYA COMPLEX  NANDED ROAD HADGAON 431712,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020056,24,KANDHAR,KANDHAR,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020057,24,KINWAT,MUNCIPAL COUNCIL BLDG  KINWAT 431 804,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020058,24,MUKHED,MUKHED,NANDED,NANDED,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020059,24,RAJURA,RAJURA RAJURA TEHSIL,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020060,24,DEULGAON RAJA,MONDA ROAD  DEULGAON RAJA,BULDHANA,BULDHANA,MAHARASHTRA,STATE BANK OF HYDERABAD
SBHY0020061,24,MALAKPET HYDERABAD,"16-7-386 AZAMPURA,MALAKPET BRANCH,HYDERABAD 24",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020062,24,SULTANBAZAR HYDERABAD,"5-1-722 KUSHAL PLAZA,SULTAN BAZAR, HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020063,24,BELLAVISTA,BELLAVISTA HYDERABD,HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020064,24,CHIKKADPALLY,1 1 230 BY 11 BY 2 RTC X RDS CHIKKADPALLY HYDERABAD,HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020065,24,EXHIBITION GROUNDS HYDERABAD,"EXHIBITION GROUNDS,HYDERABAD-1",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020066,24,GUNFOUNDRY BR,"GUNFOUNDRY,ABIDS,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020067,24,HIMAYATNAGAR HYDERABAD,"D.NO.3-5-906, HIMAYAT NAGAR, HYDERABAD 500029",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020068,24,HUSSAINI ALAM HYDERABAD,"20-3-421 TO 423 AND 425,MOOSA BOWLI,HUSSAINI ALAM,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020069,24,MAHABOOBGUNJ,MAHABOOBGUNJ HYDERABAD,HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020070,24,SHANTINAGAR HYDERABAD,"10-289-43 MAIN ROAD, SHANTI NAGAR, HYDERABAD-28",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020071,24,OSMANIA UNIVERSITY HYDERABAD,"O.U.CAMPUS,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020072,24,PUNJAGUTTA HYDERABAD,"6-3-448 PANJAGUTTA, HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020073,24,CITY BRANCH HYDERABAD,"PATHERGATTI,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020074,24,RAJENDRANAGAR,"ACHARYA N G RANGA AGRI UNIVERSITY CAMPUS, RAJENDRANAGAR, HYD 500030",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020075,24,RAMACHANDRAPURAM RCPURAM,"BHEL TOWN SHIP R C PURAM, MEDAK",MEDAK,MEDAK,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020076,24,SANATNAGAR,"SANATNAGAT, HYDERABAD 500018",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020077,24,SECRETARIAT HYDERABAD,"SECRETARIAT BLDG,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020078,24,KACHEGUDA,KACHEGUDA HYDERABAD,HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020079,24,NAMPALLI STN RD,"NAMPALLI STATION RD,HYDERABAD",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020080,24,BOLARAM,"86, CARIAPPA ROAD, BOLARAM",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
SBHY0020081,24,GENERAL BAZAR,"H.NO.3-1-227,S.D.RD,SOMASUNDARAM ST,OPP.CDR HOSP.,HYDERABAD,500003",HYDERABAD URBAN,HYDERABAD URBAN,ANDHRA PRADESH,STATE BANK OF HYDERABAD
